time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpr_x,P_dpr_y,P_dpr_z,P_dvr_x,P_dvr_y,P_dvr_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z
19.200000,-26.628817,-5.590222,-27.845708,2.351291,0.471043,-0.181040,0.995060,0.018283,0.041322,0.088392,0.212039,1.168526,0.004915,-0.003365,0.002769,0.027013,-0.000379,0.006887,-26.717562,-7.340060,-27.625165,2.355964,0.304284,-0.286998,0.997245,0.019826,0.039653,0.059479,0.213334,1.167803,0.005034,-0.002906,0.001980,0.019798,-0.010374,0.014758,0.000050,0.000037,0.004676,0.294689,0.308763,0.424469,0.009421,0.016796,0.014343,0.000002,0.000003,0.000000,0.000000,0.000004,0.001970,0.002320,0.000120
19.250000,-26.524243,-5.577750,-27.861259,2.340281,0.460646,-0.184822,0.995112,0.018105,0.041124,0.087937,0.213108,1.173263,0.004917,-0.003370,0.002775,0.027938,-0.000912,0.007121,-26.599898,-7.324872,-27.639494,2.350468,0.303218,-0.286115,0.997258,0.019780,0.039559,0.059339,0.214460,1.173212,0.005035,-0.002906,0.001981,0.019783,-0.010400,0.014768,0.000050,0.000037,0.004687,0.294920,0.311077,0.430278,0.009233,0.016649,0.014427,0.000002,0.000002,0.000000,0.000000,0.000004,0.001963,0.002317,0.000119
19.300000,-26.416321,-5.580109,-27.875318,2.329150,0.450915,-0.182694,0.995175,0.017886,0.040938,0.087360,0.214339,1.178280,0.004929,-0.003374,0.002780,0.029908,-0.001371,0.007402,-26.482527,-7.309741,-27.653775,2.344255,0.302015,-0.285118,0.997272,0.019727,0.039453,0.059180,0.215610,1.178612,0.005036,-0.002909,0.001979,0.019755,-0.010424,0.014752,0.000050,0.000037,0.004699,0.296415,0.314038,0.436456,0.009186,0.016555,0.014531,0.000002,0.000003,0.000000,0.000000,0.000004,0.001959,0.002315,0.000119
19.350000,-26.311228,-5.560746,-27.889902,2.314828,0.443940,-0.184617,0.995207,0.017908,0.040812,0.087041,0.215713,1.183179,0.004927,-0.003378,0.002785,0.030250,-0.001813,0.007563,-26.365484,-7.294673,-27.668004,2.337329,0.300677,-0.284008,0.997289,0.019668,0.039335,0.059003,0.216783,1.184000,0.005038,-0.002911,0.001978,0.019743,-0.010451,0.014759,0.000050,0.000037,0.004710,0.296812,0.316489,0.442455,0.009002,0.016348,0.014617,0.000002,0.000002,0.000000,0.000000,0.000004,0.001951,0.002311,0.000118
19.400000,-26.165052,-5.543962,-27.884174,2.316774,0.436793,-0.177196,0.995235,0.017771,0.040616,0.086841,0.217130,1.188950,0.004938,-0.003369,0.002774,0.030344,-0.000665,0.007213,-26.248806,-7.279676,-27.682174,2.329693,0.299205,-0.282786,0.997307,0.019603,0.039205,0.058808,0.217978,1.189374,0.005039,-0.002913,0.001978,0.019704,-0.010485,0.014763,0.000050,0.000037,0.004723,0.298371,0.319560,0.448819,0.008942,0.016256,0.014722,0.000002,0.000003,0.000000,0.000000,0.000004,0.001948,0.002309,0.000118
19.450000,-26.047977,-5.533938,-27.892725,2.307435,0.429071,-0.179933,0.995284,0.017682,0.040433,0.086389,0.218693,1.194125,0.004945,-0.003370,0.002775,0.031205,-0.000689,0.007277,-26.132527,-7.264755,-27.696280,2.321353,0.297600,-0.281453,0.997326,0.019532,0.039063,0.058595,0.219196,1.194732,0.005040,-0.002913,0.001976,0.019714,-0.010492,0.014776,0.000050,0.000037,0.004735,0.299946,0.322685,0.455275,0.008886,0.016138,0.014829,0.000002,0.000003,0.000000,0.000000,0.000004,0.001944,0.002308,0.000118
19.500000,-25.850322,-5.485806,-27.859375,2.327160,0.431292,-0.165336,0.995270,0.017724,0.040216,0.086637,0.220263,1.200934,0.004951,-0.003342,0.002751,0.028337,0.002844,0.006006,-26.016682,-7.249918,-27.710317,2.312312,0.295866,-0.280011,0.997347,0.019455,0.038909,0.058364,0.220434,1.200073,0.005041,-0.002911,0.001975,0.019743,-0.010499,0.014769,0.000050,0.000037,0.004747,0.300533,0.325337,0.461563,0.008705,0.015971,0.014918,0.000002,0.000003,0.000000,0.000000,0.000004,0.001937,0.002304,0.000117
19.550000,-25.741988,-5.486887,-27.872205,2.312271,0.420282,-0.163103,0.995347,0.017584,0.040013,0.085874,0.222279,1.206047,0.004961,-0.003346,0.002755,0.030127,0.002324,0.006279,-25.901307,-7.235170,-27.724280,2.302577,0.294003,-0.278462,0.997370,0.019372,0.038743,0.058115,0.221693,1.205393,0.005041,-0.002908,0.001971,0.019715,-0.010453,0.014776,0.000049,0.000037,0.004760,0.302143,0.328580,0.468203,0.008646,0.015822,0.015026,0.000002,0.000003,0.000000,0.000000,0.000004,0.001934,0.002302,0.000117
19.600000,-25.630128,-5.406200,-27.879986,2.300387,0.437939,-0.158377,0.995301,0.017744,0.039984,0.086388,0.222730,1.211297,0.004929,-0.003342,0.002753,0.025591,0.002781,0.005861,-25.786436,-7.220519,-27.738162,2.292154,0.292015,-0.276806,0.997394,0.019283,0.038566,0.057849,0.222972,1.210692,0.005039,-0.002909,0.001975,0.019735,-0.010420,0.014792,0.000049,0.000037,0.004772,0.302830,0.331392,0.474678,0.008465,0.015604,0.015116,0.000002,0.000002,0.000000,0.000000,0.000004,0.001927,0.002299,0.000117
19.650000,-25.527822,-5.383869,-27.894188,2.283030,0.436204,-0.155450,0.995333,0.017709,0.039762,0.086123,0.223985,1.215886,0.004926,-0.003345,0.002755,0.025674,0.002262,0.006023,-25.672103,-7.205971,-27.751959,2.281047,0.289903,-0.275046,0.997419,0.019188,0.038377,0.057565,0.224270,1.215967,0.005037,-0.002907,0.001973,0.019738,-0.010432,0.014798,0.000049,0.000037,0.004785,0.304472,0.334746,0.481511,0.008407,0.015442,0.015226,0.000002,0.000003,0.000000,0.000000,0.000004,0.001924,0.002297,0.000116
19.700000,-25.367972,-5.359769,-27.877770,2.287442,0.431919,-0.147662,0.995369,0.017484,0.039466,0.085886,0.225190,1.222006,0.004936,-0.003330,0.002746,0.025085,0.004286,0.005381,-25.558343,-7.191531,-27.765665,2.269265,0.287670,-0.273183,0.997446,0.019088,0.038176,0.057264,0.225587,1.221215,0.005040,-0.002906,0.001975,0.019740,-0.010447,0.014786,0.000049,0.000037,0.004798,0.305276,0.337699,0.488203,0.008231,0.015241,0.015319,0.000002,0.000002,0.000000,0.000000,0.000004,0.001918,0.002293,0.000116
19.750000,-25.267612,-5.344317,-27.892529,2.268583,0.423105,-0.144201,0.995416,0.017185,0.039316,0.085474,0.226242,1.227241,0.004936,-0.003335,0.002748,0.025676,0.003597,0.005621,-25.445188,-7.177206,-27.779275,2.256814,0.285320,-0.271220,0.997475,0.018982,0.037964,0.056946,0.226921,1.226436,0.005039,-0.002902,0.001975,0.019788,-0.010482,0.014781,0.000049,0.000036,0.004811,0.306954,0.341160,0.495241,0.008157,0.015073,0.015431,0.000002,0.000003,0.000000,0.000000,0.000004,0.001915,0.002291,0.000116
19.800000,-25.171270,-5.350169,-27.909869,2.246632,0.410245,-0.144271,0.995479,0.016962,0.039060,0.084902,0.227935,1.231842,0.004946,-0.003344,0.002746,0.027937,0.002458,0.006087,-25.332672,-7.163001,-27.792785,2.243702,0.282853,-0.269158,0.997504,0.018870,0.037741,0.056611,0.228272,1.231626,0.005041,-0.002902,0.001975,0.019803,-0.010476,0.014810,0.000048,0.000036,0.004825,0.308642,0.344667,0.502381,0.008094,0.014894,0.015543,0.000002,0.000003,0.000000,0.000000,0.000004,0.001912,0.002289,0.000116
19.850000,-25.022520,-5.261697,-27.893872,2.248779,0.430453,-0.135434,0.995453,0.017183,0.038987,0.085198,0.228209,1.238286,0.004919,-0.003323,0.002757,0.022215,0.005249,0.004953,-25.220829,-7.148922,-27.806189,2.229935,0.280274,-0.266999,0.997535,0.018753,0.037507,0.056260,0.229639,1.236784,0.005039,-0.002902,0.001975,0.019812,-0.010467,0.014793,0.000048,0.000036,0.004838,0.309594,0.347822,0.509413,0.007921,0.014658,0.015641,0.000002,0.000003,0.000000,0.000000,0.000004,0.001906,0.002285,0.000115
19.900000,-24.876232,-5.258072,-27.883662,2.244290,0.418873,-0.127240,0.995511,0.017002,0.038649,0.084706,0.230318,1.244145,0.004937,-0.003313,0.002743,0.023371,0.006564,0.004644,-25.109690,-7.134975,-27.819483,2.215523,0.277586,-0.264745,0.997567,0.018631,0.037261,0.055892,0.231021,1.241908,0.005038,-0.002902,0.001977,0.019800,-0.010490,0.014827,0.000048,0.000036,0.004851,0.311324,0.351430,0.516773,0.007856,0.014460,0.015756,0.000002,0.000003,0.000000,0.000000,0.000004,0.001904,0.002283,0.000115
19.950000,-24.712716,-5.225132,-27.862343,2.247295,0.415150,-0.116915,0.995540,0.017036,0.038247,0.084536,0.232065,1.250077,0.004945,-0.003293,0.002730,0.022077,0.009298,0.003806,-24.999287,-7.121166,-27.832662,2.200475,0.274791,-0.262400,0.997601,0.018503,0.037005,0.055508,0.232418,1.246995,0.005038,-0.002903,0.001976,0.019798,-0.010537,0.014829,0.000047,0.000036,0.004865,0.312387,0.354728,0.524049,0.007675,0.014198,0.015858,0.000002,0.000003,0.000000,0.000000,0.000004,0.001899,0.002280,0.000115
20.000000,-24.615008,-5.939351,-27.887831,2.230527,0.332382,-0.127668,0.997016,0.017736,0.037716,0.064977,0.232687,1.253713,0.004939,-0.003278,0.002942,0.018999,0.007815,0.004769,-24.889653,-7.107498,-27.845722,2.184798,0.271894,-0.259964,0.997635,0.018369,0.036739,0.055108,0.233828,1.252043,0.005039,-0.002904,0.001973,0.019790,-0.010549,0.014805,0.000046,0.000036,0.004663,0.196811,0.261294,0.308870,0.006573,0.012732,0.010473,0.000002,0.000003,0.000000,0.000000,0.000004,0.001891,0.002272,0.000088
20.050000,-24.490664,-5.947363,-27.891550,2.217782,0.317012,-0.124079,0.997039,0.017397,0.037371,0.064913,0.234631,1.259106,0.004962,-0.003276,0.002915,0.021548,0.008041,0.004907,-24.780818,-7.093978,-27.858657,2.168503,0.268897,-0.257441,0.997671,0.018231,0.036462,0.054693,0.235251,1.257051,0.005035,-0.002905,0.001969,0.019807,-0.010517,0.014803,0.000046,0.000035,0.004676,0.197522,0.263953,0.313199,0.006439,0.012528,0.010553,0.000002,0.000003,0.000000,0.000000,0.000004,0.001887,0.002268,0.000088
20.100000,-24.390236,-5.920389,-27.899607,2.194287,0.315253,-0.120658,0.997088,0.017286,0.037059,0.064372,0.235679,1.263327,0.004950,-0.003280,0.002925,0.020492,0.007619,0.004903,-24.672813,-7.080610,-27.871464,2.151599,0.265803,-0.254833,0.997707,0.018087,0.036174,0.054262,0.236687,1.262016,0.005038,-0.002902,0.001969,0.019823,-0.010502,0.014802,0.000045,0.000035,0.004689,0.198559,0.266814,0.317619,0.006388,0.012324,0.010639,0.000002,0.000003,0.000000,0.000000,0.000004,0.001885,0.002266,0.000088
20.150000,-24.295963,-5.888323,-27.908498,2.169438,0.317142,-0.118928,0.997117,0.017367,0.036927,0.063967,0.236916,1.267948,0.004934,-0.003286,0.002933,0.019053,0.006928,0.004912,-24.565668,-7.067399,-27.884139,2.134097,0.262617,-0.252143,0.997745,0.017938,0.035877,0.053815,0.238133,1.266936,0.005037,-0.002905,0.001969,0.019786,-0.010506,0.014793,0.000045,0.000035,0.004700,0.199610,0.269708,0.322107,0.006340,0.012137,0.010726,0.000002,0.000003,0.000000,0.000000,0.000004,0.001883,0.002264,0.000088
20.200000,-24.172813,-5.866859,-27.908398,2.162143,0.312740,-0.113282,0.997228,0.017383,0.036497,0.062461,0.237904,1.273073,0.004927,-0.003270,0.002998,0.017452,0.008706,0.004456,-24.459413,-7.054350,-27.896677,2.116007,0.259342,-0.249373,0.997783,0.017785,0.035569,0.053354,0.239590,1.271808,0.005037,-0.002904,0.001969,0.019739,-0.010503,0.014818,0.000045,0.000035,0.004708,0.200432,0.272487,0.326639,0.006188,0.011917,0.010808,0.000002,0.000003,0.000000,0.000000,0.000004,0.001879,0.002260,0.000087
20.250000,-24.048797,-5.858647,-27.908943,2.154333,0.303137,-0.105411,0.997332,0.017331,0.036152,0.060999,0.239849,1.278858,0.004931,-0.003256,0.003043,0.017288,0.010159,0.004179,-24.354077,-7.041466,-27.909075,2.097339,0.255982,-0.246526,0.997823,0.017626,0.035252,0.052878,0.241056,1.276632,0.005035,-0.002903,0.001970,0.019774,-0.010523,0.014802,0.000044,0.000035,0.004718,0.201524,0.275427,0.331268,0.006134,0.011735,0.010896,0.000002,0.000003,0.000000,0.000000,0.000004,0.001877,0.002258,0.000087
20.300000,-23.945102,-5.858480,-27.920289,2.125087,0.290283,-0.102656,0.997278,0.016901,0.035756,0.062233,0.242007,1.282800,0.004953,-0.003268,0.002942,0.019965,0.008777,0.004701,-24.249688,-7.028753,-27.921329,2.078105,0.252541,-0.243604,0.997863,0.017463,0.034926,0.052388,0.242530,1.281404,0.005036,-0.002901,0.001971,0.019804,-0.010524,0.014792,0.000044,0.000035,0.004721,0.202422,0.278226,0.335943,0.005988,0.011478,0.010979,0.000002,0.000003,0.000000,0.000000,0.000004,0.001874,0.002254,0.000087
20.350000,-23.850592,-5.827659,-27.926046,2.098998,0.292865,-0.102331,0.997315,0.016857,0.035548,0.061765,0.243282,1.287250,0.004938,-0.003274,0.002945,0.018627,0.008260,0.004652,-24.146275,-7.016214,-27.933434,2.058317,0.249022,-0.240612,0.997904,0.017295,0.034590,0.051884,0.244013,1.286122,0.005036,-0.002905,0.001973,0.019789,-0.010515,0.014786,0.000043,0.000034,0.004728,0.203547,0.281185,0.340715,0.005939,0.011264,0.011068,0.000002,0.000003,0.000000,0.000000,0.000004,0.001872,0.002252,0.000087
20.400000,-23.739482,-5.834540,-27.935086,2.077102,0.274273,-0.103323,0.997307,0.016446,0.035153,0.062230,0.245691,1.292018,0.004963,-0.003276,0.002880,0.021231,0.007855,0.005012,-24.043866,-7.003852,-27.945389,2.037987,0.245429,-0.237551,0.997946,0.017122,0.034244,0.051366,0.245502,1.290786,0.005036,-0.002907,0.001970,0.019778,-0.010529,0.014778,0.000043,0.000034,0.004727,0.204519,0.283970,0.345541,0.005790,0.011014,0.011153,0.000002,0.000003,0.000000,0.000000,0.000004,0.001869,0.002248,0.000087
20.450000,-23.632845,-5.824679,-27.939517,2.056143,0.267477,-0.101507,0.997368,0.016224,0.034824,0.061487,0.247136,1.296995,0.004965,-0.003272,0.002892,0.021355,0.008154,0.004974,-23.942486,-6.991672,-27.957188,2.017126,0.241767,-0.234424,0.997988,0.016945,0.033890,0.050835,0.246997,1.295391,0.005040,-0.002906,0.001974,0.019782,-0.010551,0.014770,0.000042,0.000034,0.004732,0.205679,0.286932,0.350462,0.005741,0.010776,0.011244,0.000002,0.000003,0.000000,0.000000,0.000004,0.001868,0.002246,0.000087
20.500000,-23.503557,-5.839230,-27.937575,2.055699,0.253288,-0.093472,0.997593,0.016275,0.034223,0.058074,0.249589,1.302863,0.004972,-0.003244,0.003030,0.021705,0.010916,0.004531,-23.842162,-6.979676,-27.968830,1.995748,0.238039,-0.231234,0.998031,0.016764,0.033527,0.050291,0.248497,1.299938,0.005040,-0.002906,0.001976,0.019805,-0.010557,0.014763,0.000042,0.000034,0.004737,0.206852,0.289898,0.355459,0.005693,0.010567,0.011334,0.000002,0.000003,0.000000,0.000000,0.000004,0.001866,0.002245,0.000087
20.550000,-23.409950,-5.813516,-27.942434,2.028302,0.250809,-0.088842,0.997617,0.016084,0.033842,0.057942,0.250443,1.306461,0.004963,-0.003250,0.003017,0.020846,0.010393,0.004524,-23.742919,-6.967869,-27.980311,1.973865,0.234250,-0.227985,0.998074,0.016578,0.033156,0.049734,0.250001,1.304422,0.005043,-0.002904,0.001979,0.019793,-0.010561,0.014804,0.000041,0.000033,0.004731,0.207909,0.292636,0.360518,0.005550,0.010308,0.011423,0.000002,0.000003,0.000000,0.000000,0.000004,0.001864,0.002241,0.000086
20.600000,-23.304065,-5.812431,-27.948941,2.005730,0.239151,-0.086135,0.997632,0.015850,0.033280,0.058067,0.252385,1.310016,0.004977,-0.003250,0.002981,0.022166,0.010232,0.004708,-23.644783,-6.956252,-27.991628,1.951491,0.230403,-0.224680,0.998118,0.016388,0.032777,0.049165,0.251508,1.308844,0.005043,-0.002902,0.001978,0.019804,-0.010572,0.014789,0.000041,0.000033,0.004734,0.209112,0.295581,0.365669,0.005504,0.010080,0.011515,0.000002,0.000003,0.000000,0.000000,0.000004,0.001863,0.002240,0.000086
20.650000,-23.206970,-5.796575,-27.952609,1.984624,0.234103,-0.083769,0.997696,0.015682,0.032884,0.057235,0.253614,1.314161,0.004971,-0.003250,0.002998,0.021650,0.010309,0.004634,-23.547778,-6.944830,-28.002778,1.928639,0.226502,-0.221320,0.998162,0.016195,0.032389,0.048584,0.253018,1.313200,0.005041,-0.002903,0.001976,0.019783,-0.010552,0.014819,0.000040,0.000033,0.004725,0.210228,0.298276,0.370889,0.005370,0.009848,0.011605,0.000002,0.000003,0.000000,0.000000,0.000004,0.001860,0.002236,0.000086
20.700000,-23.116673,-5.771824,-27.958300,1.950209,0.229067,-0.081088,0.997664,0.015305,0.032526,0.058086,0.254791,1.317492,0.004970,-0.003262,0.002925,0.021516,0.009189,0.004809,-23.451927,-6.933603,-28.013759,1.905324,0.222553,-0.217911,0.998207,0.015997,0.031994,0.047991,0.254529,1.317489,0.005041,-0.002903,0.001977,0.019740,-0.010576,0.014830,0.000040,0.000033,0.004727,0.211461,0.301203,0.376198,0.005325,0.009592,0.011700,0.000002,0.000003,0.000000,0.000000,0.000004,0.001859,0.002235,0.000086
20.750000,-23.025045,-5.751044,-27.965495,1.916037,0.221135,-0.081732,0.997563,0.014874,0.032311,0.060029,0.257043,1.321285,0.004981,-0.003280,0.002785,0.022444,0.007447,0.005211,-23.357253,-6.922575,-28.024568,1.881558,0.218559,-0.214454,0.998252,0.015796,0.031591,0.047387,0.256041,1.321709,0.005044,-0.002903,0.001981,0.019709,-0.010600,0.014789,0.000039,0.000032,0.004717,0.212633,0.303863,0.381582,0.005202,0.009348,0.011793,0.000002,0.000003,0.000000,0.000000,0.000004,0.001857,0.002232,0.000086
20.800000,-22.913523,-5.773988,-27.968186,1.914983,0.207795,-0.075338,0.997857,0.014981,0.031545,0.055330,0.259038,1.326502,0.004980,-0.003246,0.002992,0.022587,0.010430,0.004746,-23.263779,-6.911748,-28.035203,1.857358,0.214523,-0.210953,0.998297,0.015591,0.031181,0.046772,0.257552,1.325858,0.005041,-0.002904,0.001979,0.019692,-0.010648,0.014790,0.000039,0.000032,0.004719,0.213895,0.306779,0.387051,0.005163,0.009136,0.011888,0.000002,0.000003,0.000000,0.000000,0.000004,0.001856,0.002230,0.000086
20.850000,-22.811654,-5.777160,-27.972822,1.893887,0.198531,-0.070241,0.997935,0.014928,0.030981,0.054247,0.261294,1.330414,0.004988,-0.003239,0.003016,0.023320,0.010962,0.004750,-23.171525,-6.901123,-28.045663,1.832737,0.210451,-0.207411,0.998342,0.015382,0.030764,0.046146,0.259063,1.329934,0.005043,-0.002904,0.001976,0.019687,-0.010684,0.014782,0.000038,0.000032,0.004722,0.215169,0.309687,0.392600,0.005127,0.008890,0.011985,0.000002,0.000003,0.000000,0.000000,0.000004,0.001856,0.002229,0.000086
20.900000,-22.728010,-5.748173,-27.974066,1.863352,0.201118,-0.064279,0.997980,0.014947,0.030629,0.053604,0.262526,1.333669,0.004971,-0.003245,0.003022,0.021830,0.010642,0.004620,-23.080512,-6.890703,-28.055944,1.807711,0.206347,-0.203831,0.998388,0.015170,0.030340,0.045511,0.260571,1.333936,0.005041,-0.002901,0.001973,0.019673,-0.010703,0.014787,0.000037,0.000032,0.004712,0.216403,0.312303,0.398226,0.005017,0.008627,0.012081,0.000002,0.000003,0.000000,0.000000,0.000004,0.001854,0.002226,0.000086
20.950000,-22.642217,-5.716237,-27.974955,1.823098,0.198438,-0.061869,0.997900,0.014596,0.030328,0.055334,0.264230,1.336295,0.004971,-0.003266,0.002896,0.021594,0.008921,0.004849,-22.990760,-6.880489,-28.066045,1.782294,0.202214,-0.200217,0.998433,0.014955,0.029910,0.044865,0.262076,1.337863,0.005040,-0.002904,0.001974,0.019722,-0.010678,0.014796,0.000037,0.000031,0.004715,0.217703,0.315178,0.403934,0.004985,0.008381,0.012179,0.000002,0.000003,0.000000,0.000000,0.000004,0.001853,0.002225,0.000086
21.000000,-22.549484,-5.726341,-27.981365,1.808695,0.192177,-0.056089,0.998123,0.014781,0.029750,0.051455,0.265844,1.341284,0.004961,-0.003241,0.003068,0.021178,0.011086,0.004490,-22.902289,-6.870482,-28.075965,1.756503,0.198056,-0.196571,0.998479,0.014737,0.029474,0.044211,0.263578,1.341712,0.005040,-0.002904,0.001970,0.019713,-0.010672,0.014815,0.000036,0.000031,0.004707,0.218980,0.317770,0.409711,0.004885,0.008092,0.012278,0.000002,0.000003,0.000000,0.000000,0.000004,0.001852,0.002222,0.000086
21.050000,-22.457246,-5.727263,-27.986554,1.785751,0.182793,-0.053488,0.998224,0.014438,0.029216,0.049872,0.267375,1.345514,0.004963,-0.003233,0.003110,0.021483,0.011715,0.004445,-22.815116,-6.860684,-28.085702,1.730354,0.193879,-0.192897,0.998524,0.014516,0.029031,0.043547,0.265075,1.345481,0.005038,-0.002905,0.001972,0.019693,-0.010674,0.014822,0.000036,0.000031,0.004711,0.220305,0.320613,0.415573,0.004857,0.007850,0.012378,0.000002,0.000003,0.000000,0.000000,0.000004,0.001851,0.002221,0.000086
21.100000,-22.381897,-5.690988,-27.982696,1.753053,0.194419,-0.049497,0.998289,0.014543,0.028863,0.048733,0.268512,1.348186,0.004936,-0.003243,0.003131,0.019284,0.011429,0.004189,-22.729259,-6.851095,-28.095254,1.703862,0.189685,-0.189198,0.998569,0.014292,0.028583,0.042875,0.266566,1.349171,0.005038,-0.002903,0.001973,0.019690,-0.010676,0.014821,0.000036,0.000031,0.004705,0.221617,0.323173,0.421486,0.004766,0.007612,0.012477,0.000002,0.000003,0.000000,0.000000,0.000004,0.001849,0.002219,0.000086
21.150000,-22.291936,-5.687601,-27.986852,1.728841,0.187729,-0.044658,0.998334,0.014301,0.028440,0.048121,0.270563,1.352215,0.004942,-0.003241,0.003125,0.019798,0.011483,0.004254,-22.644735,-6.841716,-28.104621,1.677043,0.185478,-0.185476,0.998614,0.014065,0.028130,0.042195,0.268051,1.352778,0.005041,-0.002904,0.001974,0.019719,-0.010660,0.014826,0.000035,0.000031,0.004710,0.222966,0.325989,0.427493,0.004743,0.007404,0.012577,0.000002,0.000003,0.000000,0.000000,0.000004,0.001849,0.002218,0.000086
21.200000,-22.207525,-5.659350,-27.980798,1.692614,0.187368,-0.039925,0.998309,0.013938,0.028280,0.048847,0.272094,1.355794,0.004940,-0.003257,0.003049,0.019230,0.010332,0.004301,-22.561560,-6.832547,-28.113802,1.649915,0.181264,-0.181736,0.998659,0.013836,0.027671,0.041507,0.269530,1.356303,0.005039,-0.002901,0.001973,0.019715,-0.010694,0.014860,0.000035,0.000030,0.004715,0.224324,0.328791,0.433575,0.004720,0.007191,0.012677,0.000002,0.000003,0.000000,0.000000,0.000004,0.001848,0.002217,0.000086
21.250000,-22.136307,-5.627594,-27.976225,1.659520,0.195300,-0.033448,0.998383,0.014008,0.028024,0.047438,0.272397,1.359051,0.004911,-0.003264,0.003094,0.017175,0.010440,0.003990,-22.479748,-6.823589,-28.122795,1.622494,0.177045,-0.177980,0.998704,0.013604,0.027208,0.040812,0.271000,1.359743,0.005041,-0.002898,0.001970,0.019773,-0.010718,0.014847,0.000035,0.000030,0.004713,0.225671,0.331338,0.439653,0.004641,0.006945,0.012778,0.000002,0.000003,0.000000,0.000000,0.000004,0.001847,0.002215,0.000086
21.300000,-22.062495,-5.618099,-27.981848,1.634277,0.198341,-0.027251,0.998504,0.013995,0.027537,0.045119,0.273209,1.362766,0.004894,-0.003254,0.003179,0.016331,0.011431,0.003771,-22.399315,-6.814842,-28.131599,1.594797,0.172826,-0.174211,0.998748,0.013370,0.026740,0.040110,0.272462,1.363097,0.005041,-0.002899,0.001967,0.019788,-0.010717,0.014835,0.000034,0.000030,0.004720,0.227048,0.334124,0.445856,0.004622,0.006718,0.012879,0.000002,0.000003,0.000000,0.000000,0.000004,0.001846,0.002214,0.000086
21.350000,-21.981263,-5.610807,-27.984985,1.607787,0.194241,-0.023521,0.998558,0.013750,0.026978,0.044319,0.274651,1.365632,0.004896,-0.003252,0.003185,0.016456,0.011536,0.003790,-22.320273,-6.806307,-28.140216,1.566840,0.168610,-0.170433,0.998792,0.013134,0.026268,0.039402,0.273914,1.366365,0.005038,-0.002902,0.001971,0.019816,-0.010734,0.014797,0.000034,0.000030,0.004722,0.228408,0.336682,0.451982,0.004549,0.006491,0.012977,0.000002,0.000003,0.000000,0.000000,0.000004,0.001845,0.002212,0.000086
21.400000,-21.910847,-5.620000,-28.006446,1.591953,0.191982,-0.021481,0.998697,0.013653,0.026278,0.041550,0.276042,1.369716,0.004891,-0.003228,0.003283,0.016797,0.013229,0.003745,-22.242635,-6.797981,-28.148643,1.538642,0.164400,-0.166648,0.998835,0.012896,0.025792,0.038688,0.275357,1.369544,0.005038,-0.002904,0.001972,0.019822,-0.010736,0.014736,0.000033,0.000029,0.004731,0.229800,0.339447,0.458284,0.004534,0.006290,0.013077,0.000002,0.000003,0.000000,0.000000,0.000004,0.001844,0.002211,0.000086
21.450000,-21.835094,-5.625907,-28.022356,1.568077,0.179585,-0.021651,0.998769,0.013506,0.025689,0.040229,0.277980,1.373460,0.004898,-0.003213,0.003315,0.017540,0.013999,0.003848,-22.166413,-6.789866,-28.156880,1.510220,0.160202,-0.162860,0.998878,0.012656,0.025312,0.037968,0.276788,1.372636,0.005038,-0.002902,0.001973,0.019815,-0.010723,0.014731,0.000033,0.000029,0.004736,0.231160,0.342004,0.464426,0.004473,0.006043,0.013174,0.000002,0.000003,0.000000,0.000000,0.000004,0.001843,0.002210,0.000085
21.500000,-21.751316,-5.612332,-28.015175,1.537975,0.170013,-0.018367,0.998781,0.013114,0.025159,0.040383,0.279443,1.375388,0.004904,-0.003222,0.003272,0.017611,0.013298,0.003898,-22.091617,-6.781961,-28.164929,1.481591,0.156017,-0.159070,0.998921,0.012415,0.024829,0.037244,0.278208,1.375638,0.005041,-0.002901,0.001975,0.019848,-0.010711,0.014690,0.000032,0.000029,0.004745,0.232564,0.344730,0.470817,0.004465,0.005869,0.013273,0.000002,0.000003,0.000000,0.000000,0.000004,0.001843,0.002209,0.000085
21.550000,-21.678907,-5.625082,-28.039573,1.515165,0.158142,-0.019306,0.998836,0.012902,0.024459,0.039533,0.281487,1.378751,0.004919,-0.003203,0.003286,0.018899,0.014039,0.004157,-22.018257,-6.774264,-28.172787,1.452774,0.151850,-0.155283,0.998962,0.012171,0.024343,0.036514,0.279616,1.378549,0.005038,-0.002897,0.001973,0.019841,-0.010712,0.014669,0.000032,0.000029,0.004755,0.233975,0.347436,0.477262,0.004456,0.005650,0.013373,0.000002,0.000003,0.000000,0.000000,0.000004,0.001842,0.002208,0.000085
