time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,bmx_est,bmy_est,bmz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,bmx_true,bmy_true,bmz_true,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19
12.512821,-37.097114,-10.607480,-27.058899,-0.036825,-0.396177,-0.210438,0.999904,-0.004142,-0.000535,0.013231,0.245668,0.763487,0.006336,-0.002243,0.001043,-0.001361,0.000259,0.013914,0.000000,0.000000,0.000000,-35.035754,-8.297975,-26.682652,0.000450,-0.000273,0.000146,1.000000,0.000003,0.000006,0.000010,0.236830,0.761599,0.005045,-0.003049,0.001893,0.021000,-0.009197,0.016884,0.000000,0.000000,0.000000,0.000079,0.000169,0.005029,14.488093,9.023222,13.288821,0.352245,0.088984,0.226311,0.000037,0.000038,0.000001,0.000003,0.000017,0.002462,0.002471,0.001827,1.000000,1.000000,1.000000
12.564103,-37.167016,-10.555677,-27.158062,-0.031113,-0.346381,-0.218070,0.999904,-0.003366,-0.000723,0.013449,0.244244,0.763925,0.006138,-0.002205,0.000917,-0.000885,0.000380,0.014148,0.000000,0.000000,0.000000,-35.035744,-8.297990,-26.682643,0.000060,-0.000299,0.000179,1.000000,-0.000000,-0.000000,-0.000000,0.236844,0.761583,0.005048,-0.003048,0.001891,0.020978,-0.009148,0.016825,0.000000,0.000000,0.000000,0.000078,0.000168,0.005050,14.673216,9.061486,13.346272,0.355064,0.088811,0.227268,0.000037,0.000037,0.000001,0.000003,0.000017,0.002462,0.002471,0.001827,1.000000,1.000000,1.000000
12.615385,-37.140594,-10.601301,-27.134231,-0.028882,-0.370918,-0.218310,0.999904,-0.003782,-0.000704,0.013312,0.245387,0.764038,0.006215,-0.002219,0.000966,-0.001073,0.000332,0.014044,0.000000,0.000000,0.000000,-35.035734,-8.298005,-26.682635,0.000459,-0.000272,0.000146,1.000000,0.000003,0.000007,0.000010,0.236830,0.761599,0.005050,-0.003057,0.001887,0.020995,-0.009196,0.016803,0.000000,0.000000,0.000000,0.000077,0.000166,0.005071,14.860921,9.100303,13.404740,0.358042,0.088726,0.228229,0.000036,0.000037,0.000001,0.000003,0.000017,0.002462,0.002471,0.001826,1.000000,1.000000,1.000000
12.666667,-37.144254,-10.622245,-27.203097,-0.019759,-0.371843,-0.221435,0.999903,-0.003836,-0.000904,0.013353,0.245704,0.764761,0.006217,-0.002161,0.000973,-0.001000,0.000253,0.014156,0.000000,0.000000,0.000000,-35.035684,-8.298017,-26.682629,0.001646,-0.000193,0.000047,1.000000,0.000013,0.000026,0.000040,0.236791,0.761647,0.005048,-0.003062,0.001882,0.021192,-0.009258,0.016730,0.000000,0.000000,0.000000,0.000077,0.000167,0.005092,15.053350,9.141498,13.495848,0.361713,0.089492,0.229644,0.000037,0.000038,0.000001,0.000003,0.000017,0.002462,0.002471,0.001826,1.000000,1.000000,1.000000
12.717949,-37.289277,-10.494422,-27.123891,-0.060962,-0.283112,-0.214660,0.999898,-0.002490,-0.000210,0.014052,0.241551,0.763474,0.005834,-0.002367,0.000702,-0.000397,0.000870,0.014276,0.000000,0.000000,0.000000,-35.035552,-8.298024,-26.682631,0.003622,-0.000061,-0.000118,1.000000,0.000030,0.000059,0.000089,0.236724,0.761729,0.005043,-0.003055,0.001877,0.021143,-0.009338,0.016743,0.000000,0.000000,0.000000,0.000076,0.000165,0.005114,15.246406,9.181357,13.556447,0.364708,0.089444,0.230646,0.000036,0.000037,0.000001,0.000003,0.000017,0.002461,0.002471,0.001826,1.000000,1.000000,1.000000
12.769231,-37.346612,-10.464325,-27.297540,-0.037378,-0.251844,-0.235376,0.999897,-0.001916,-0.000672,0.014193,0.240636,0.764517,0.005706,-0.002246,0.000631,0.000062,0.000814,0.014708,0.000000,0.000000,0.000000,-35.035299,-8.298023,-26.682643,0.006384,0.000124,-0.000349,1.000000,0.000053,0.000105,0.000158,0.236632,0.761844,0.005042,-0.003052,0.001877,0.021148,-0.009302,0.016810,0.000000,0.000000,0.000000,0.000075,0.000164,0.005135,15.442456,9.221709,13.618262,0.367749,0.089316,0.231677,0.000036,0.000037,0.000001,0.000003,0.000017,0.002461,0.002471,0.001826,1.000000,1.000000,1.000000
12.820513,-37.411349,-10.414831,-27.258205,-0.053016,-0.213226,-0.227791,0.999894,-0.001181,-0.000288,0.014502,0.239201,0.764068,0.005545,-0.002345,0.000515,0.000316,0.001094,0.014732,0.000000,0.000000,0.000000,-35.034884,-8.298010,-26.682668,0.009931,0.000362,-0.000645,1.000000,0.000082,0.000165,0.000247,0.236513,0.761995,0.005040,-0.003053,0.001877,0.021091,-0.009304,0.016769,0.000000,0.000000,0.000000,0.000075,0.000164,0.005156,15.643668,9.264243,13.712653,0.371526,0.090012,0.233147,0.000036,0.000037,0.000001,0.000003,0.000017,0.002461,0.002470,0.001826,1.000001,1.000001,1.000001
12.871795,-37.429550,-10.406171,-27.074515,-0.085103,-0.204357,-0.202877,0.999890,-0.001038,0.000558,0.014778,0.238618,0.763067,0.005505,-0.002549,0.000467,0.000150,0.001415,0.014362,0.000000,0.000000,0.000000,-35.034267,-8.297985,-26.682710,0.014259,0.000653,-0.001008,1.000000,0.000118,0.000237,0.000355,0.236369,0.762182,0.005042,-0.003055,0.001876,0.021035,-0.009250,0.016758,0.000000,0.000000,0.000000,0.000074,0.000163,0.005178,15.846096,9.305446,13.777111,0.374598,0.090012,0.234209,0.000036,0.000037,0.000001,0.000003,0.000017,0.002461,0.002470,0.001825,1.000001,1.000001,1.000001
12.923077,-37.480137,-10.362900,-26.774196,-0.134553,-0.177810,-0.164996,0.999882,-0.000603,0.001891,0.015260,0.236825,0.761033,0.005381,-0.002887,0.000348,0.000038,0.002000,0.013756,0.000000,0.000000,0.000000,-35.033408,-8.297942,-26.682772,0.019368,0.000998,-0.001436,1.000000,0.000161,0.000322,0.000483,0.236200,0.762405,0.005043,-0.003053,0.001882,0.020997,-0.009257,0.016761,0.000000,0.000000,0.000000,0.000073,0.000162,0.005199,16.051918,9.347083,13.842701,0.377750,0.089920,0.235297,0.000035,0.000036,0.000001,0.000003,0.000017,0.002460,0.002470,0.001825,1.000001,1.000001,1.000001
12.974359,-37.487199,-10.370481,-26.752897,-0.132689,-0.171084,-0.161658,0.999877,-0.000590,0.002036,0.015532,0.236451,0.760925,0.005379,-0.002915,0.000344,0.000005,0.002042,0.013691,0.000000,0.000000,0.000000,-35.032267,-8.297881,-26.682858,0.025252,0.001397,-0.001931,1.000000,0.000210,0.000420,0.000630,0.236005,0.762667,0.005042,-0.003055,0.001883,0.021012,-0.009261,0.016696,0.000000,0.000000,0.000000,0.000073,0.000162,0.005221,16.262657,9.390876,13.940121,0.381658,0.090589,0.236812,0.000036,0.000037,0.000001,0.000003,0.000017,0.002460,0.002470,0.001825,1.000001,1.000001,1.000001
13.025641,-37.495170,-10.382225,-26.937459,-0.094137,-0.172117,-0.180126,0.999878,-0.000537,0.001549,0.015554,0.236704,0.762609,0.005378,-0.002749,0.000361,0.000213,0.001807,0.014118,0.000000,0.000000,0.000000,-35.030805,-8.297798,-26.682971,0.031908,0.001850,-0.002491,1.000000,0.000265,0.000531,0.000796,0.235786,0.762967,0.005039,-0.003059,0.001888,0.021020,-0.009392,0.016685,0.000000,0.000000,0.000000,0.000072,0.000161,0.005243,16.475320,9.433303,14.006747,0.384980,0.090411,0.237917,0.000035,0.000037,0.000001,0.000003,0.000017,0.002460,0.002470,0.001824,1.000001,1.000001,1.000001
13.076923,-37.569399,-10.297862,-26.837632,-0.113616,-0.120692,-0.167994,0.999868,0.000478,0.002262,0.016074,0.234134,0.761946,0.005156,-0.002907,0.000193,0.000607,0.002218,0.013859,0.000000,0.000000,0.000000,-35.028981,-8.297690,-26.683115,0.039332,0.002359,-0.003119,0.999999,0.000327,0.000655,0.000982,0.235542,0.763306,0.005043,-0.003060,0.001886,0.021117,-0.009461,0.016769,0.000000,0.000000,0.000000,0.000071,0.000160,0.005264,16.691584,9.476096,14.074042,0.388411,0.090315,0.239016,0.000035,0.000036,0.000001,0.000003,0.000017,0.002460,0.002470,0.001824,1.000001,1.000001,1.000001
13.128205,-37.535849,-10.358486,-26.760367,-0.111671,-0.151919,-0.156304,0.999868,-0.000092,0.002630,0.016008,0.235567,0.762180,0.005291,-0.002955,0.000281,0.000186,0.002173,0.013663,0.000000,0.000000,0.000000,-35.026758,-8.297555,-26.683292,0.047518,0.002923,-0.003812,0.999999,0.000396,0.000791,0.001187,0.235275,0.763686,0.005049,-0.003063,0.001878,0.021135,-0.009403,0.016780,0.000000,0.000000,0.000000,0.000071,0.000160,0.005286,16.912311,9.521063,14.173901,0.392477,0.090967,0.240549,0.000036,0.000037,0.000001,0.000003,0.000017,0.002460,0.002470,0.001824,1.000001,1.000001,1.000001
13.179487,-37.620606,-10.226851,-26.435017,-0.167773,-0.075990,-0.113030,0.999852,0.001127,0.004174,0.016653,0.231564,0.760100,0.004983,-0.003326,0.000030,0.000585,0.002953,0.012656,0.000000,0.000000,0.000000,-35.024095,-8.297390,-26.683507,0.056462,0.003543,-0.004573,0.999998,0.000470,0.000940,0.001410,0.234983,0.764107,0.005049,-0.003066,0.001884,0.021167,-0.009340,0.016740,0.000000,0.000000,0.000000,0.000071,0.000159,0.005308,17.135665,9.564589,14.242391,0.396000,0.090937,0.241646,0.000035,0.000036,0.000001,0.000003,0.000017,0.002459,0.002470,0.001823,1.000001,1.000001,1.000001
13.230769,-37.648013,-10.211352,-26.683404,-0.131907,-0.056182,-0.137561,0.999848,0.001370,0.003563,0.017033,0.230506,0.762055,0.004924,-0.003121,0.000008,0.000989,0.002716,0.013334,0.000000,0.000000,0.000000,-35.020954,-8.297191,-26.683763,0.066156,0.004220,-0.005400,0.999998,0.000551,0.001102,0.001653,0.234669,0.764570,0.005043,-0.003064,0.001882,0.021116,-0.009334,0.016735,0.000000,0.000000,0.000000,0.000070,0.000158,0.005330,17.362768,9.608443,14.310683,0.399619,0.090891,0.242742,0.000034,0.000036,0.000001,0.000003,0.000017,0.002459,0.002470,0.001823,1.000001,1.000001,1.000001
13.282051,-37.657328,-10.190434,-26.553430,-0.141484,-0.045348,-0.121064,0.999838,0.001593,0.004147,0.017460,0.229253,0.761373,0.004880,-0.003248,-0.000035,0.000970,0.002927,0.012867,0.000000,0.000000,0.000000,-35.017297,-8.296956,-26.684062,0.076595,0.004954,-0.006294,0.999997,0.000638,0.001276,0.001914,0.234332,0.765075,0.005040,-0.003066,0.001878,0.021118,-0.009281,0.016630,0.000000,0.000000,0.000000,0.000070,0.000158,0.005352,17.593782,9.654563,14.412476,0.403912,0.091500,0.244277,0.000035,0.000037,0.000001,0.000003,0.000017,0.002459,0.002470,0.001823,1.000001,1.000001,1.000001
13.333333,-37.643194,-10.245092,-26.354398,-0.157106,-0.079012,-0.098348,0.999834,0.001022,0.004932,0.017518,0.230062,0.760503,0.005006,-0.003411,0.000041,0.000419,0.003052,0.012400,0.000000,0.000000,0.000000,-35.013085,-8.296682,-26.684409,0.087771,0.005746,-0.007255,0.999996,0.000731,0.001462,0.002193,0.233973,0.765624,0.005034,-0.003063,0.001874,0.021087,-0.009246,0.016612,0.000000,0.000000,0.000000,0.000069,0.000157,0.005374,17.828022,9.699034,14.481520,0.407737,0.091394,0.245371,0.000035,0.000036,0.000001,0.000003,0.000017,0.002459,0.002469,0.001822,1.000001,1.000001,1.000001
13.384615,-37.690106,-10.232246,-27.068615,-0.064240,-0.055519,-0.187427,0.999831,0.001540,0.002856,0.018112,0.229176,0.765390,0.004919,-0.002815,0.000028,0.001328,0.002309,0.014638,0.000000,0.000000,0.000000,-35.008282,-8.296366,-26.684807,0.099678,0.006598,-0.008284,0.999995,0.000830,0.001661,0.002491,0.233591,0.766218,0.005035,-0.003064,0.001875,0.021097,-0.009247,0.016592,0.000000,0.000000,0.000000,0.000068,0.000156,0.005397,18.065789,9.743821,14.550616,0.411735,0.091362,0.246444,0.000034,0.000036,0.000001,0.000003,0.000017,0.002459,0.002469,0.001821,1.000001,1.000001,1.000001
13.435897,-37.684285,-10.229913,-26.851303,-0.082065,-0.056635,-0.161823,0.999823,0.001599,0.003815,0.018380,0.228647,0.764698,0.004924,-0.003007,0.000016,0.001106,0.002566,0.013881,0.000000,0.000000,0.000000,-35.002849,-8.296004,-26.685260,0.112306,0.007508,-0.009379,0.999994,0.000936,0.001871,0.002807,0.233189,0.766856,0.005039,-0.003066,0.001876,0.021111,-0.009265,0.016623,0.000000,0.000000,0.000000,0.000068,0.000156,0.005419,18.307190,9.791039,14.654918,0.416190,0.091964,0.247998,0.000035,0.000036,0.000001,0.000003,0.000017,0.002459,0.002469,0.001821,1.000001,1.000001,1.000001
13.487179,-37.683951,-10.215235,-26.765621,-0.077931,-0.048613,-0.147740,0.999810,0.001751,0.004339,0.018915,0.227327,0.764745,0.004895,-0.003087,-0.000012,0.001111,0.002696,0.013499,0.000000,0.000000,0.000000,-34.996751,-8.295594,-26.685771,0.125648,0.008480,-0.010543,0.999992,0.001047,0.002094,0.003141,0.232765,0.767540,0.005040,-0.003060,0.001877,0.021189,-0.009289,0.016567,0.000000,0.000000,0.000000,0.000068,0.000156,0.005441,18.552020,9.836450,14.726936,0.420157,0.091747,0.249133,0.000034,0.000036,0.000001,0.000002,0.000017,0.002458,0.002469,0.001820,1.000001,1.000001,1.000001
13.538462,-37.700856,-10.305451,-26.920480,-0.046329,-0.090982,-0.169951,0.999809,0.001188,0.004254,0.019013,0.229165,0.766711,0.005058,-0.002960,0.000118,0.000730,0.002407,0.014413,0.000000,0.000000,0.000000,-34.989950,-8.295133,-26.686343,0.139694,0.009512,-0.011774,0.999991,0.001164,0.002328,0.003492,0.232321,0.768270,0.005041,-0.003057,0.001883,0.021145,-0.009199,0.016584,0.000000,0.000000,0.000000,0.000067,0.000155,0.005464,18.800297,9.882100,14.800342,0.424210,0.091491,0.250303,0.000034,0.000035,0.000001,0.000002,0.000017,0.002458,0.002469,0.001819,1.000001,1.000001,1.000001
13.589744,-37.716387,-10.382847,-27.051677,-0.025034,-0.125075,-0.191284,0.999806,0.000761,0.004074,0.019242,0.230451,0.767989,0.005192,-0.002856,0.000224,0.000415,0.002173,0.015182,0.000000,0.000000,0.000000,-34.982412,-8.294618,-26.686979,0.154435,0.010607,-0.013073,0.999988,0.001287,0.002574,0.003861,0.231857,0.769047,0.005037,-0.003059,0.001882,0.021211,-0.009100,0.016553,0.000000,0.000000,0.000000,0.000067,0.000155,0.005487,19.052122,9.930320,14.908501,0.428815,0.092088,0.251906,0.000035,0.000036,0.000001,0.000002,0.000017,0.002458,0.002469,0.001819,1.000001,1.000001,1.000001
13.641026,-37.730313,-10.442763,-26.613406,-0.071384,-0.160478,-0.145170,0.999794,0.000358,0.005677,0.019461,0.230850,0.765415,0.005319,-0.003233,0.000288,-0.000363,0.002588,0.013960,0.000000,0.000000,0.000000,-34.974099,-8.294044,-26.687685,0.169862,0.011765,-0.014440,0.999986,0.001416,0.002832,0.004247,0.231374,0.769871,0.005036,-0.003054,0.001878,0.021216,-0.009141,0.016588,0.000000,0.000000,0.000000,0.000067,0.000154,0.005509,19.307384,9.976666,14.985776,0.432943,0.091938,0.253104,0.000034,0.000036,0.000001,0.000002,0.000017,0.002458,0.002469,0.001818,1.000001,1.000001,1.000001
13.692308,-37.728256,-10.448104,-26.903502,-0.016928,-0.154699,-0.174146,0.999788,0.000561,0.005074,0.019970,0.230531,0.768114,0.005299,-0.002996,0.000294,-0.000072,0.002284,0.014912,0.000000,0.000000,0.000000,-34.964978,-8.293410,-26.688462,0.185963,0.012986,-0.015875,0.999983,0.001550,0.003100,0.004650,0.230873,0.770744,0.005039,-0.003051,0.001880,0.021112,-0.009137,0.016587,0.000000,0.000000,0.000000,0.000066,0.000153,0.005532,19.566165,10.023450,15.064684,0.437059,0.091669,0.254345,0.000033,0.000035,0.000001,0.000002,0.000017,0.002458,0.002469,0.001817,1.000001,1.000001,1.000001
13.743590,-37.724240,-10.447667,-26.996923,0.013316,-0.147764,-0.181695,0.999777,0.000778,0.005130,0.020458,0.229994,0.769728,0.005279,-0.002924,0.000285,0.000058,0.002202,0.015158,0.000000,0.000000,0.000000,-34.955015,-8.292711,-26.689314,0.202729,0.014272,-0.017378,0.999980,0.001690,0.003380,0.005070,0.230353,0.771666,0.005038,-0.003055,0.001879,0.021090,-0.009197,0.016477,0.000000,0.000000,0.000000,0.000066,0.000153,0.005555,19.828619,10.072844,15.177435,0.441714,0.092102,0.256024,0.000034,0.000036,0.000001,0.000002,0.000017,0.002457,0.002469,0.001816,1.000001,1.000001,1.000001
13.794872,-37.714296,-10.443958,-27.114845,0.043194,-0.146902,-0.191586,0.999766,0.001089,0.004993,0.021007,0.229389,0.771154,0.005255,-0.002832,0.000275,0.000224,0.002094,0.015466,0.000000,0.000000,0.000000,-34.944174,-8.291945,-26.690245,0.220147,0.015624,-0.018950,0.999976,0.001835,0.003671,0.005506,0.229815,0.772638,0.005041,-0.003050,0.001881,0.021129,-0.009052,0.016527,0.000000,0.000000,0.000000,0.000065,0.000152,0.005577,20.094410,10.120359,15.261033,0.445909,0.091940,0.257304,0.000034,0.000036,0.000001,0.000002,0.000017,0.002457,0.002469,0.001815,1.000001,1.000001,1.000001
13.846154,-37.693789,-10.511017,-27.528515,0.113063,-0.173728,-0.236474,0.999761,0.000825,0.004089,0.021479,0.230536,0.775059,0.005351,-0.002488,0.000381,0.000210,0.001566,0.017096,0.000000,0.000000,0.000000,-34.932424,-8.291108,-26.691259,0.238206,0.017042,-0.020590,0.999972,0.001986,0.003972,0.005958,0.229261,0.773659,0.005045,-0.003049,0.001885,0.021106,-0.009096,0.016505,0.000000,0.000000,0.000000,0.000065,0.000151,0.005600,20.363487,10.168247,15.348539,0.450037,0.091701,0.258682,0.000033,0.000035,0.000001,0.000002,0.000017,0.002457,0.002469,0.001815,1.000001,1.000001,1.000001
13.897436,-37.678289,-10.464381,-27.500347,0.132826,-0.142919,-0.232360,0.999744,0.001462,0.004479,0.022110,0.228918,0.775941,0.005253,-0.002521,0.000304,0.000514,0.001674,0.016698,0.000000,0.000000,0.000000,-34.919732,-8.290196,-26.692358,0.256894,0.018527,-0.022298,0.999968,0.002142,0.004284,0.006426,0.228690,0.774731,0.005041,-0.003048,0.001887,0.021182,-0.009074,0.016567,0.000000,0.000000,0.000000,0.000065,0.000152,0.005623,20.636345,10.218730,15.468462,0.454754,0.092131,0.260467,0.000034,0.000036,0.000001,0.000002,0.000017,0.002457,0.002469,0.001814,1.000001,1.000001,1.000001
13.948718,-37.631622,-10.510693,-27.790700,0.188547,-0.166828,-0.264108,0.999736,0.001299,0.003834,0.022617,0.229570,0.778995,0.005323,-0.002272,0.000382,0.000490,0.001288,0.017724,0.000000,0.000000,0.000000,-34.906066,-8.289206,-26.693547,0.276198,0.020081,-0.024074,0.999963,0.002303,0.004606,0.006909,0.228104,0.775854,0.005041,-0.003043,0.001892,0.021237,-0.009084,0.016512,0.000000,0.000000,0.000000,0.000064,0.000151,0.005647,20.911365,10.267295,15.564350,0.458843,0.091988,0.261950,0.000033,0.000035,0.000001,0.000002,0.000017,0.002457,0.002469,0.001814,1.000001,1.000001,1.000001
14.000000,-36.799067,-12.783117,-27.352866,0.281813,-0.251032,-0.232334,0.999459,0.000889,0.003796,0.032661,0.229976,0.780567,0.005573,-0.002256,-0.001394,0.000459,0.000530,0.015848,0.000000,0.000000,0.000000,-34.891394,-8.288135,-26.694828,0.296106,0.021703,-0.025919,0.999957,0.002469,0.004939,0.007408,0.227502,0.777029,0.005035,-0.003044,0.001897,0.021192,-0.009101,0.016490,0.000000,0.000000,0.000000,0.000062,0.000140,0.005618,16.560897,9.215120,12.585852,0.377678,0.082505,0.214083,0.000033,0.000035,0.000001,0.000002,0.000016,0.002454,0.002467,0.001556,1.000001,1.000001,1.000001
14.051282,-36.858853,-12.830233,-27.195593,0.273487,-0.262778,-0.218340,0.999442,0.000865,0.004876,0.033020,0.230316,0.780582,0.005621,-0.002436,-0.001380,0.000131,0.000764,0.015597,0.000000,0.000000,0.000000,-34.875686,-8.286979,-26.696206,0.316603,0.023395,-0.027831,0.999951,0.002641,0.005281,0.007922,0.226886,0.778256,0.005042,-0.003048,0.001898,0.021116,-0.009118,0.016473,0.000000,0.000000,0.000000,0.000062,0.000140,0.005640,16.779070,9.258975,12.682205,0.381473,0.082781,0.215670,0.000034,0.000036,0.000001,0.000002,0.000016,0.002454,0.002467,0.001556,1.000001,1.000001,1.000001
14.102564,-36.626017,-12.728046,-27.635165,0.388550,-0.213277,-0.261706,0.999420,0.001769,0.003355,0.033843,0.228426,0.785854,0.005462,-0.001970,-0.001431,0.001092,0.000171,0.016063,0.000000,0.000000,0.000000,-34.858912,-8.285735,-26.697684,0.337677,0.025158,-0.029812,0.999944,0.002817,0.005633,0.008450,0.226256,0.779536,0.005040,-0.003041,0.001900,0.021209,-0.009151,0.016549,0.000000,0.000000,0.000000,0.000061,0.000139,0.005663,16.994764,9.301137,12.763508,0.384390,0.082597,0.217066,0.000033,0.000035,0.000001,0.000002,0.000016,0.002454,0.002467,0.001555,1.000001,1.000001,1.000001
14.153846,-36.585482,-12.795533,-27.660912,0.414837,-0.244116,-0.262894,0.999403,0.001427,0.003728,0.034314,0.229661,0.787958,0.005575,-0.001940,-0.001351,0.000721,0.000060,0.016218,0.000000,0.000000,0.000000,-34.841043,-8.284398,-26.699265,0.359313,0.026991,-0.031861,0.999937,0.002997,0.005994,0.008992,0.225613,0.780868,0.005040,-0.003039,0.001893,0.021215,-0.009175,0.016614,0.000000,0.000000,0.000000,0.000061,0.000138,0.005686,17.209187,9.343433,12.849815,0.387074,0.082386,0.218559,0.000033,0.000035,0.000001,0.000002,0.000016,0.002454,0.002467,0.001555,1.000001,1.000001,1.000001
14.205128,-36.612235,-12.770769,-27.631451,0.424868,-0.221111,-0.259673,0.999376,0.001955,0.004256,0.035009,0.227978,0.788852,0.005493,-0.002007,-0.001416,0.000956,0.000210,0.016117,0.000000,0.000000,0.000000,-34.822050,-8.282965,-26.700953,0.381497,0.028897,-0.033978,0.999929,0.003183,0.006365,0.009548,0.224958,0.782255,0.005043,-0.003036,0.001893,0.021216,-0.009135,0.016582,0.000000,0.000000,0.000000,0.000061,0.000138,0.005709,17.430845,9.387999,12.954262,0.390676,0.082745,0.220239,0.000033,0.000036,0.000001,0.000002,0.000016,0.002454,0.002467,0.001555,1.000001,1.000001,1.000001
14.256410,-36.844634,-12.828580,-27.366463,0.362703,-0.226188,-0.236221,0.999341,0.002007,0.005994,0.035732,0.226860,0.787252,0.005497,-0.002372,-0.001475,0.000641,0.000761,0.016098,0.000000,0.000000,0.000000,-34.801905,-8.281433,-26.702751,0.404213,0.030875,-0.036162,0.999920,0.003372,0.006745,0.010117,0.224291,0.783695,0.005048,-0.003035,0.001891,0.021121,-0.009070,0.016565,0.000000,0.000000,0.000000,0.000061,0.000137,0.005732,17.642900,9.430471,13.048537,0.393079,0.082557,0.221841,0.000033,0.000036,0.000001,0.000002,0.000016,0.002454,0.002467,0.001555,1.000001,1.000001,1.000001
14.307692,-36.850870,-12.866946,-27.345249,0.373467,-0.235515,-0.236535,0.999313,0.001900,0.006436,0.036437,0.226542,0.788221,0.005536,-0.002410,-0.001457,0.000471,0.000795,0.016132,0.000000,0.000000,0.000000,-34.780583,-8.279797,-26.704663,0.427447,0.032925,-0.038413,0.999911,0.003566,0.007133,0.010699,0.223613,0.785190,0.005048,-0.003037,0.001894,0.021112,-0.009027,0.016595,0.000000,0.000000,0.000000,0.000061,0.000135,0.005755,17.852753,9.473043,13.146844,0.395327,0.082405,0.223491,0.000032,0.000035,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
14.358974,-36.768480,-12.866863,-27.407830,0.419572,-0.225607,-0.240418,0.999289,0.002107,0.006515,0.037072,0.226187,0.790424,0.005536,-0.002335,-0.001443,0.000528,0.000680,0.016073,0.000000,0.000000,0.000000,-34.758056,-8.278054,-26.706692,0.451182,0.035050,-0.040731,0.999901,0.003765,0.007530,0.011295,0.222925,0.786740,0.005044,-0.003039,0.001903,0.021130,-0.008985,0.016667,0.000000,0.000000,0.000000,0.000061,0.000135,0.005779,18.075989,9.518200,13.258850,0.398662,0.082708,0.225281,0.000033,0.000036,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
14.410256,-36.952333,-12.930679,-27.259138,0.386559,-0.240099,-0.232759,0.999247,0.002271,0.007873,0.037921,0.225669,0.790012,0.005560,-0.002572,-0.001478,0.000264,0.001031,0.016303,0.000000,0.000000,0.000000,-34.734300,-8.276201,-26.708842,0.475403,0.037248,-0.043115,0.999890,0.003967,0.007935,0.011902,0.222227,0.788344,0.005047,-0.003037,0.001906,0.021007,-0.008992,0.016667,0.000000,0.000000,0.000000,0.000061,0.000133,0.005802,18.282876,9.560879,13.363604,0.400693,0.082476,0.227011,0.000033,0.000036,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
14.461538,-37.134146,-12.946518,-27.174699,0.365435,-0.223547,-0.227702,0.999203,0.002581,0.008926,0.038811,0.223559,0.789868,0.005502,-0.002761,-0.001552,0.000339,0.001352,0.016658,0.000000,0.000000,0.000000,-34.709289,-8.274233,-26.711115,0.500094,0.039521,-0.045566,0.999878,0.004174,0.008348,0.012521,0.221520,0.790005,0.005050,-0.003038,0.001905,0.021011,-0.009025,0.016607,0.000000,0.000000,0.000000,0.000061,0.000132,0.005825,18.487018,9.603550,13.471871,0.402504,0.082188,0.228797,0.000032,0.000036,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
14.512821,-37.007391,-12.934322,-27.248036,0.416352,-0.211920,-0.229857,0.999186,0.002816,0.008879,0.039247,0.223554,0.792398,0.005499,-0.002655,-0.001530,0.000424,0.001192,0.016472,0.000000,0.000000,0.000000,-34.683000,-8.272146,-26.713516,0.525238,0.041868,-0.048082,0.999865,0.004384,0.008768,0.013152,0.220805,0.791721,0.005048,-0.003038,0.001905,0.021149,-0.008986,0.016536,0.000000,0.000000,0.000000,0.000061,0.000132,0.005848,18.711106,9.649134,13.590820,0.405626,0.082581,0.230631,0.000033,0.000037,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
14.564103,-36.910556,-12.865824,-27.349317,0.462630,-0.177122,-0.243089,0.999164,0.003382,0.008840,0.039763,0.221676,0.795160,0.005397,-0.002552,-0.001560,0.000862,0.001090,0.016419,0.000000,0.000000,0.000000,-34.655411,-8.269937,-26.716048,0.550818,0.044290,-0.050662,0.999852,0.004598,0.009196,0.013794,0.220083,0.793493,0.005050,-0.003035,0.001905,0.021208,-0.008909,0.016517,0.000000,0.000000,0.000000,0.000061,0.000130,0.005872,18.912086,9.691874,13.704771,0.407268,0.082458,0.232429,0.000032,0.000036,0.000001,0.000002,0.000016,0.002453,0.002467,0.001555,1.000001,1.000001,1.000001
