timestamp,roll_deg,pitch_deg,yaw_deg,x,y,z,vx,vy,vz,pbar_x,pbar_y,bgyr_x,bgyr_y,bgyr_z,bacc_x,bacc_y,bacc_z,bmag_x,bmag_y,bmag_z,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpos_x,P_dpos_y,P_dpos_z,P_dvel_x,P_dvel_y,P_dvel_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z,P_dbmag_x,P_dbmag_y,P_dbmag_z
1768299707.630729,179.997055,-179.262438,178.700887,1000.001128,999.998754,1000.002290,-0.000503,0.000114,0.000941,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000196,-0.000410,0.018523,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.830031,0.830031,0.829873,0.024581,0.024581,0.024471,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.638055,179.997072,-179.262426,178.700689,1000.001133,999.998679,1000.002349,-0.000503,0.000117,0.000923,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000195,-0.000409,0.018517,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.831219,0.831219,0.831060,0.024582,0.024582,0.024472,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.640799,179.997117,-179.262414,178.700184,1000.001138,999.998493,1000.002411,-0.000503,0.000123,0.000905,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000195,-0.000406,0.018510,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.832408,0.832408,0.832249,0.024584,0.024584,0.024474,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.645727,179.997148,-179.262554,178.699984,1000.001088,999.998417,1000.002410,-0.000501,0.000126,0.000906,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000196,-0.000405,0.018511,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.833599,0.833599,0.833439,0.024585,0.024585,0.024475,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.653298,179.997139,-179.262692,178.700245,1000.001037,999.998510,1000.002405,-0.000499,0.000122,0.000910,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000197,-0.000406,0.018512,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.834791,0.834791,0.834630,0.024587,0.024587,0.024476,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.655742,179.997142,-179.262831,178.700351,1000.000987,999.998547,1000.002401,-0.000497,0.000120,0.000912,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000198,-0.000407,0.018513,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.835984,0.835984,0.835822,0.024588,0.024588,0.024478,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.663057,179.997183,-179.262969,178.699997,1000.000937,999.998415,1000.002401,-0.000495,0.000125,0.000914,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000198,-0.000405,0.018513,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.837178,0.837178,0.837015,0.024590,0.024590,0.024479,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.666015,179.997212,-179.263107,178.699797,1000.000886,999.998339,1000.002400,-0.000493,0.000127,0.000916,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000199,-0.000404,0.018514,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.838374,0.838374,0.838210,0.024591,0.024591,0.024480,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.670820,179.997195,-179.263242,178.700208,1000.000837,999.998488,1000.002333,-0.000491,0.000122,0.000938,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000200,-0.000406,0.018522,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.839571,0.839571,0.839406,0.024592,0.024593,0.024482,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.678237,179.997196,-179.263226,178.700162,1000.000844,999.998469,1000.002332,-0.000491,0.000122,0.000940,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000200,-0.000406,0.018523,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.840769,0.840769,0.840603,0.024594,0.024594,0.024483,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.680758,179.997207,-179.263210,178.699962,1000.000850,999.998392,1000.002332,-0.000492,0.000125,0.000942,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000200,-0.000405,0.018524,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.841968,0.841968,0.841802,0.024595,0.024595,0.024485,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.687987,179.997213,-179.263347,178.700069,1000.000800,999.998430,1000.002328,-0.000490,0.000123,0.000945,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000201,-0.000406,0.018525,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.843169,0.843169,0.843001,0.024597,0.024597,0.024486,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.691231,179.997182,-179.263330,178.700483,1000.000807,999.998581,1000.002323,-0.000490,0.000118,0.000948,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000201,-0.000408,0.018526,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.844370,0.844370,0.844202,0.024598,0.024598,0.024487,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.696110,179.997149,-179.263158,178.700739,1000.000872,999.998674,1000.002259,-0.000492,0.000114,0.000970,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000200,-0.000410,0.018534,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.845573,0.845573,0.845404,0.024600,0.024600,0.024489,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.703275,179.997173,-179.263141,178.700384,1000.000878,999.998539,1000.002260,-0.000492,0.000119,0.000971,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000200,-0.000408,0.018534,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.846777,0.846778,0.846607,0.024601,0.024601,0.024490,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.705849,179.997185,-179.263123,178.700179,1000.000886,999.998461,1000.002199,-0.000492,0.000121,0.000991,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000200,-0.000407,0.018542,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.847983,0.847983,0.847812,0.024603,0.024603,0.024491,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.715716,179.997152,-179.263104,178.700589,1000.000893,999.998612,1000.002133,-0.000492,0.000116,0.001014,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000200,-0.000409,0.018550,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.849190,0.849190,0.849018,0.024604,0.024604,0.024493,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.715735,179.997120,-179.263086,178.700998,1000.000900,999.998762,1000.002067,-0.000492,0.000111,0.001036,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000200,-0.000412,0.018558,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.850397,0.850397,0.850225,0.024606,0.024606,0.024494,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.720697,179.997133,-179.263070,178.700796,1000.000907,999.998684,1000.002067,-0.000492,0.000113,0.001038,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000200,-0.000411,0.018558,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.851606,0.851607,0.851433,0.024607,0.024607,0.024495,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.728299,179.997147,-179.263207,178.700748,1000.000856,999.998663,1000.002065,-0.000490,0.000113,0.001040,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000201,-0.000410,0.018559,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.852817,0.852817,0.852642,0.024609,0.024609,0.024497,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.730762,179.997139,-179.263344,178.701006,1000.000805,999.998758,1000.002061,-0.000488,0.000110,0.001043,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000201,-0.000412,0.018560,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.854028,0.854028,0.853853,0.024610,0.024610,0.024498,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.738057,179.997130,-179.263328,178.701111,1000.000812,999.998795,1000.002059,-0.000488,0.000109,0.001045,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000201,-0.000412,0.018561,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.855241,0.855241,0.855065,0.024611,0.024611,0.024499,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.740767,179.997142,-179.263311,178.700909,1000.000819,999.998716,1000.002059,-0.000488,0.000111,0.001047,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000201,-0.000411,0.018562,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.856455,0.856455,0.856278,0.024613,0.024613,0.024501,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.748047,179.997166,-179.263448,178.700707,1000.000768,999.998638,1000.002059,-0.000486,0.000113,0.001048,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000202,-0.000410,0.018562,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.857670,0.857670,0.857492,0.024614,0.024614,0.024502,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.753228,179.997150,-179.263584,178.701119,1000.000718,999.998790,1000.002053,-0.000484,0.000108,0.001052,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000203,-0.000412,0.018563,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.858887,0.858887,0.858708,0.024616,0.024616,0.024503,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.758364,179.997152,-179.263720,178.701223,1000.000667,999.998827,1000.002050,-0.000483,0.000107,0.001054,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000204,-0.000413,0.018564,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.860105,0.860105,0.859924,0.024617,0.024617,0.024505,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.762964,179.997171,-179.263703,178.700867,1000.000674,999.998690,1000.002052,-0.000483,0.000110,0.001055,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000204,-0.000411,0.018565,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.861323,0.861324,0.861142,0.024619,0.024619,0.024506,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.765934,179.997189,-179.263685,178.700512,1000.000682,999.998553,1000.002054,-0.000483,0.000114,0.001056,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000203,-0.000409,0.018565,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.862544,0.862544,0.862361,0.024620,0.024620,0.024508,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.770798,179.997194,-179.263819,178.700614,1000.000632,999.998590,1000.001989,-0.000481,0.000113,0.001078,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000410,0.018573,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.863765,0.863765,0.863582,0.024622,0.024622,0.024509,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.778272,179.997186,-179.263799,178.700716,1000.000640,999.998626,1000.001924,-0.000481,0.000112,0.001099,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000411,0.018581,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.864988,0.864988,0.864804,0.024623,0.024623,0.024510,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.780834,179.997195,-179.263781,178.700514,1000.000648,999.998547,1000.001925,-0.000481,0.000114,0.001101,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000410,0.018581,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.866211,0.866212,0.866026,0.024625,0.024625,0.024512,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000023,1.000000,1.000000,1.000000
1768299707.787959,179.997203,-179.263764,178.700318,1000.000477,999.999143,1000.000821,-0.000492,0.000207,0.000891,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000408,0.018575,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.448595,0.448595,0.448553,0.015548,0.015548,0.015457,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.790753,179.997194,-179.263747,178.700424,1000.000478,999.999158,1000.000823,-0.000493,0.000201,0.000894,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000409,0.018576,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.449212,0.449212,0.449170,0.015549,0.015549,0.015458,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.795700,179.997168,-179.263729,178.700836,1000.000479,999.999214,1000.000823,-0.000494,0.000179,0.000898,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000204,-0.000411,0.018577,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.449829,0.449829,0.449787,0.015551,0.015551,0.015459,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.803293,179.997178,-179.263714,178.700638,1000.000480,999.999187,1000.000852,-0.000495,0.000190,0.000875,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000410,0.018571,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.450448,0.450448,0.450406,0.015552,0.015552,0.015461,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.805718,179.997196,-179.263701,178.700292,1000.000480,999.999138,1000.000910,-0.000496,0.000209,0.000827,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000203,-0.000408,0.018557,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.451067,0.451067,0.451025,0.015553,0.015553,0.015462,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.812994,179.997193,-179.263839,178.700555,1000.000460,999.999175,1000.000938,-0.000489,0.000195,0.000807,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000204,-0.000409,0.018552,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.451687,0.451687,0.451644,0.015555,0.015555,0.015463,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.815721,179.997181,-179.263976,178.700970,1000.000439,999.999233,1000.000965,-0.000482,0.000173,0.000787,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000205,-0.000411,0.018546,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.452308,0.452308,0.452265,0.015556,0.015556,0.015464,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.823145,179.997177,-179.263807,178.700772,1000.000462,999.999205,1000.000995,-0.000491,0.000184,0.000764,0.000000,0.000000,-0.000032,-0.000034,-0.000008,0.000203,-0.000410,0.018539,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.452929,0.452929,0.452886,0.015558,0.015558,0.015466,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.828273,179.997173,-179.263639,178.700575,1000.000484,999.999177,1000.001025,-0.000500,0.000194,0.000741,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000408,0.018533,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.453552,0.453552,0.453508,0.015559,0.015559,0.015467,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.830721,179.997165,-179.263621,178.700680,1000.000486,999.999192,1000.001025,-0.000501,0.000189,0.000744,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000409,0.018534,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.454175,0.454175,0.454131,0.015561,0.015561,0.015468,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.838035,179.997137,-179.263604,178.701092,1000.000487,999.999251,1000.001024,-0.000502,0.000168,0.000748,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000202,-0.000411,0.018535,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.454798,0.454799,0.454755,0.015562,0.015562,0.015470,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.840835,179.997120,-179.263589,178.701353,1000.000488,999.999288,1000.001052,-0.000503,0.000155,0.000727,0.000000,0.000000,-0.000033,-0.000033,-0.000008,0.000202,-0.000413,0.018529,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.455423,0.455423,0.455379,0.015564,0.015564,0.015471,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.848075,179.997140,-179.263576,178.701004,1000.000488,999.999237,1000.001110,-0.000504,0.000173,0.000679,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000410,0.018516,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.456049,0.456049,0.456004,0.015565,0.015565,0.015472,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.853207,179.997117,-179.263714,178.701505,1000.000467,999.999275,1000.001138,-0.000497,0.000152,0.000659,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000413,0.018510,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.456675,0.456675,0.456630,0.015566,0.015566,0.015473,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.855763,179.997102,-179.263850,178.701914,1000.000445,999.999335,1000.001136,-0.000490,0.000131,0.000664,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000203,-0.000415,0.018511,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.457302,0.457302,0.457257,0.015568,0.015568,0.015475,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.863070,179.997103,-179.263832,178.701863,1000.000447,999.999327,1000.001136,-0.000491,0.000134,0.000666,0.000000,0.000000,-0.000033,-0.000034,-0.000008,0.000203,-0.000415,0.018512,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.457929,0.457929,0.457885,0.015569,0.015569,0.015476,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.866028,179.997121,-179.263814,178.701506,1000.000448,999.999273,1000.001138,-0.000492,0.000152,0.000667,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000413,0.018512,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.458558,0.458558,0.458513,0.015571,0.015571,0.015477,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.870883,179.997130,-179.263796,178.701303,1000.000450,999.999242,1000.001139,-0.000493,0.000162,0.000669,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000412,0.018513,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.459187,0.459187,0.459142,0.015572,0.015572,0.015478,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.878248,179.997114,-179.263776,178.701555,1000.000451,999.999280,1000.001109,-0.000494,0.000150,0.000697,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000413,0.018521,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.459817,0.459817,0.459772,0.015574,0.015574,0.015480,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.880716,179.997106,-179.263758,178.701658,1000.000453,999.999295,1000.001108,-0.000495,0.000145,0.000701,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000414,0.018521,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.460448,0.460448,0.460402,0.015575,0.015575,0.015481,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.888025,179.997124,-179.263743,178.701305,1000.000454,999.999241,1000.001139,-0.000496,0.000162,0.000678,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000412,0.018515,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.461080,0.461080,0.461034,0.015577,0.015577,0.015482,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.891185,179.997134,-179.263727,178.701106,1000.000455,999.999210,1000.001170,-0.000497,0.000172,0.000655,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000202,-0.000410,0.018509,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.461712,0.461712,0.461666,0.015578,0.015578,0.015484,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.896134,179.997120,-179.263862,178.701516,1000.000433,999.999273,1000.001168,-0.000491,0.000152,0.000660,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000413,0.018510,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.462345,0.462345,0.462299,0.015579,0.015579,0.015485,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.903226,179.997121,-179.263844,178.701466,1000.000434,999.999265,1000.001168,-0.000492,0.000155,0.000662,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000412,0.018511,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.462979,0.462979,0.462932,0.015581,0.015581,0.015486,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.908279,179.997139,-179.263827,178.701110,1000.000436,999.999208,1000.001169,-0.000493,0.000172,0.000664,0.000000,0.000000,-0.000032,-0.000033,-0.000008,0.000203,-0.000411,0.018511,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.463614,0.463614,0.463567,0.015582,0.015582,0.015487,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.912937,179.997143,-179.263959,178.701210,1000.000414,999.999224,1000.001139,-0.000486,0.000168,0.000691,0.000000,0.000000,-0.000032,-0.000033,-0.000007,0.000204,-0.000411,0.018519,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.464250,0.464250,0.464202,0.015584,0.015584,0.015489,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.915782,179.997139,-179.264092,178.701463,1000.000392,999.999264,1000.001108,-0.000480,0.000155,0.000719,0.000000,0.000000,-0.000032,-0.000034,-0.000007,0.000205,-0.000413,0.018527,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.464886,0.464886,0.464838,0.015585,0.015585,0.015490,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.920684,179.997117,-179.264071,178.701868,1000.000394,999.999328,1000.001076,-0.000481,0.000136,0.000748,0.000000,0.000000,-0.000032,-0.000034,-0.000007,0.000205,-0.000415,0.018535,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.465523,0.465523,0.465475,0.015587,0.015587,0.015491,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.928281,179.997133,-179.264052,178.701511,1000.000396,999.999270,1000.001078,-0.000482,0.000153,0.000749,0.000000,0.000000,-0.000032,-0.000033,-0.000007,0.000205,-0.000413,0.018535,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.466161,0.466161,0.466112,0.015588,0.015588,0.015493,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.930725,179.997141,-179.264034,178.701308,1000.000398,999.999237,1000.001080,-0.000483,0.000163,0.000751,0.000000,0.000000,-0.000032,-0.000033,-0.000007,0.000205,-0.000412,0.018536,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.466799,0.466800,0.466751,0.015590,0.015590,0.015494,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.938055,179.997122,-179.264166,178.701867,1000.000375,999.999327,1000.001047,-0.000477,0.000136,0.000780,0.000000,0.000000,-0.000032,-0.000034,-0.000007,0.000205,-0.000416,0.018544,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.467439,0.467439,0.467390,0.015591,0.015591,0.015495,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
1768299707.940840,179.997101,-179.264147,178.702274,1000.000377,999.999393,1000.001046,-0.000478,0.000117,0.000784,0.000000,0.000000,-0.000033,-0.000034,-0.000007,0.000205,-0.000418,0.018545,0.000000,0.000000,0.000000,0.000027,0.000028,0.002505,0.468079,0.468079,0.468030,0.015592,0.015592,0.015496,1.000000,1.000000,0.000000,0.000000,0.000000,0.002494,0.002493,0.000022,1.000000,1.000000,1.000000
